slug,name,company,url
"kiran-karnik","Kiran Karnik","NASSCOM","https://vcdekho.com/investors/kiran-karnik"
"chetna-sinha","Chetna Sinha","Mann Deshi Foundation","https://vcdekho.com/investors/chetna-sinha"
"nachiket-mor","Nachiket Mor","Angel Investor","https://vcdekho.com/investors/nachiket-mor"
"roopa-kudva","Roopa Kudva","Omidyar Network India","https://vcdekho.com/investors/roopa-kudva"
"k-vaitheeswaran","K. Vaitheeswaran","Angel Investor","https://vcdekho.com/investors/k-vaitheeswaran"
"ashish-hemrajani","Ashish Hemrajani","Angel Investor","https://vcdekho.com/investors/ashish-hemrajani"
"parikshit-dar","Parikshit Dar","Times Internet","https://vcdekho.com/investors/parikshit-dar"
"kanika-tekriwal","Kanika Tekriwal","Angel Investor","https://vcdekho.com/investors/kanika-tekriwal"
"richa-kar","Richa Kar","Angel Investor","https://vcdekho.com/investors/richa-kar"
"shradha-sharma","Shradha Sharma","Angel Investor","https://vcdekho.com/investors/shradha-sharma"
"mahesh-murthy","Mahesh Murthy","Angel Investor","https://vcdekho.com/investors/mahesh-murthy"
"d-a-prasanna","D.A. Prasanna","Angel Investor","https://vcdekho.com/investors/d-a-prasanna"
"ranjan-pai","Ranjan Pai","Manipal Group","https://vcdekho.com/investors/ranjan-pai"
"devi-shetty","Devi Shetty","Angel Investor","https://vcdekho.com/investors/devi-shetty"
"anand-deshpande","Anand Deshpande","Angel Investor","https://vcdekho.com/investors/anand-deshpande"
"suresh-vaswani","Suresh Vaswani","Angel Investor","https://vcdekho.com/investors/suresh-vaswani"
"som-mittal","Som Mittal","Angel Investor","https://vcdekho.com/investors/som-mittal"
"ravi-gururaj","Ravi Gururaj","Fractal","https://vcdekho.com/investors/ravi-gururaj"
"avinash-raghava","Avinash Raghava","Angel Investor","https://vcdekho.com/investors/avinash-raghava"
"suresh-sambandam","Suresh Sambandam","Angel Investor","https://vcdekho.com/investors/suresh-sambandam"
"shashank-nd","Shashank ND","Angel Investor","https://vcdekho.com/investors/shashank-nd"
"abhinav-lal","Abhinav Lal","Angel Investor","https://vcdekho.com/investors/abhinav-lal"
"prashant-tandon","Prashant Tandon","Angel Investor","https://vcdekho.com/investors/prashant-tandon"
"dharmil-sheth","Dharmil Sheth","Angel Investor","https://vcdekho.com/investors/dharmil-sheth"
"tushar-vashisht","Tushar Vashisht","Angel Investor","https://vcdekho.com/investors/tushar-vashisht"
"sachin-shenoy","Sachin Shenoy","Angel Investor","https://vcdekho.com/investors/sachin-shenoy"
"ankit-nagori","Ankit Nagori","Angel Investor","https://vcdekho.com/investors/ankit-nagori"
"maninder-gulati","Maninder Gulati","OYO","https://vcdekho.com/investors/maninder-gulati"
"abhiraj-bhal","Abhiraj Bhal","Angel Investor","https://vcdekho.com/investors/abhiraj-bhal"
"raghav-chandra","Raghav Chandra","Angel Investor","https://vcdekho.com/investors/raghav-chandra"
"varun-khaitan","Varun Khaitan","Angel Investor","https://vcdekho.com/investors/varun-khaitan"
"ninad-karpe","Ninad Karpe","Angel Investor","https://vcdekho.com/investors/ninad-karpe"
"upasana-taku","Upasana Taku","MobiKwik","https://vcdekho.com/investors/upasana-taku"
"bipin-preet-singh","Bipin Preet Singh","Angel Investor","https://vcdekho.com/investors/bipin-preet-singh"
"harshvardhan-lunia","Harshvardhan Lunia","Lendingkart","https://vcdekho.com/investors/harshvardhan-lunia"
"bhavesh-manglani","Bhavesh Manglani","Delhivery","https://vcdekho.com/investors/bhavesh-manglani"
"sahil-barua","Sahil Barua","Delhivery","https://vcdekho.com/investors/sahil-barua"
"suraj-saharan","Suraj Saharan","Delhivery","https://vcdekho.com/investors/suraj-saharan"
"kapil-bharati","Kapil Bharati","Angel Investor","https://vcdekho.com/investors/kapil-bharati"
"mohit-kumar","Mohit Kumar","Angel Investor","https://vcdekho.com/investors/mohit-kumar"
"dheeraj-jain","Dheeraj Jain","Angel Investor","https://vcdekho.com/investors/dheeraj-jain"
"chaitanya-peddi","Chaitanya Peddi","Angel Investor","https://vcdekho.com/investors/chaitanya-peddi"
"prashant-pansare","Prashant Pansare","Angel Investor","https://vcdekho.com/investors/prashant-pansare"
"jagdish-mitra","Jagdish Mitra","Angel Investor","https://vcdekho.com/investors/jagdish-mitra"
"b-v-r-mohan-reddy","B.V.R. Mohan Reddy","Angel Investor","https://vcdekho.com/investors/b-v-r-mohan-reddy"
"j-a-chowdary-2","J.A. Chowdary","Angel Investor","https://vcdekho.com/investors/j-a-chowdary-2"
"raju-reddy","Raju Reddy","Angel Investor","https://vcdekho.com/investors/raju-reddy"
"vivek-raghavan","Vivek Raghavan","Angel Investor","https://vcdekho.com/investors/vivek-raghavan"
"pramod-varma","Pramod Varma","Angel Investor","https://vcdekho.com/investors/pramod-varma"
"mekin-maheshwari","Mekin Maheshwari","Udhyam Learning Foundation","https://vcdekho.com/investors/mekin-maheshwari"
"neeraj-kakkar","Neeraj Kakkar","Angel Investor","https://vcdekho.com/investors/neeraj-kakkar"
"ananth-narayanan","Ananth Narayanan","Angel Investor","https://vcdekho.com/investors/ananth-narayanan"
"ashutosh-lawania","Ashutosh Lawania","Mamaearth","https://vcdekho.com/investors/ashutosh-lawania"
"vineet-saxena","Vineet Saxena","Angel Investor","https://vcdekho.com/investors/vineet-saxena"
"manish-tiwary","Manish Tiwary","Angel Investor","https://vcdekho.com/investors/manish-tiwary"
"rishi-navani","Rishi Navani","Jade Capital","https://vcdekho.com/investors/rishi-navani"
"rahul-khanna","Rahul Khanna","Angel Investor","https://vcdekho.com/investors/rahul-khanna"
"akhil-gupta","Akhil Gupta","Bharti Enterprises","https://vcdekho.com/investors/akhil-gupta"
"sandeep-singhal","Sandeep Singhal","Angel Investor","https://vcdekho.com/investors/sandeep-singhal"
"jishnu-bhattacharjee","Jishnu Bhattacharjee","Angel Investor","https://vcdekho.com/investors/jishnu-bhattacharjee"
"mohit-bhatnagar","Mohit Bhatnagar","Angel Investor","https://vcdekho.com/investors/mohit-bhatnagar"
"sumir-chadha","Sumir Chadha","WestBridge Capital","https://vcdekho.com/investors/sumir-chadha"
"farhad-forbes","Farhad Forbes","Forbes Marshall","https://vcdekho.com/investors/farhad-forbes"
"shivakumar","Shivakumar","Angel Investor","https://vcdekho.com/investors/shivakumar"
"manu-jain","Manu Jain","Angel Investor","https://vcdekho.com/investors/manu-jain"
"pranay-chulet","Pranay Chulet","Zomato","https://vcdekho.com/investors/pranay-chulet"
"farid-ahsan","Farid Ahsan","Little Black Book","https://vcdekho.com/investors/farid-ahsan"
"ankush-sachdeva","Ankush Sachdeva","Angel Investor","https://vcdekho.com/investors/ankush-sachdeva"
"bhanu-pratap-singh","Bhanu Pratap Singh","Angel Investor","https://vcdekho.com/investors/bhanu-pratap-singh"
"apoorva-goyal","Apoorva Goyal","Angel Investor","https://vcdekho.com/investors/apoorva-goyal"
"akshay-bk","Akshay BK","BharatPe","https://vcdekho.com/investors/akshay-bk"
"vivek-gupta","Vivek Gupta","Angel Investor","https://vcdekho.com/investors/vivek-gupta"
"abhay-hanjura","Abhay Hanjura","Licious","https://vcdekho.com/investors/abhay-hanjura"
"saurabh-kumar","Saurabh Kumar","Angel Investor","https://vcdekho.com/investors/saurabh-kumar"
"nitin-gupta","Nitin Gupta","Angel Investor","https://vcdekho.com/investors/nitin-gupta"
"ashish-choudhary","Ashish Choudhary","Angel Investor","https://vcdekho.com/investors/ashish-choudhary"
"meher-pudumjee","Meher Pudumjee","Thermax","https://vcdekho.com/investors/meher-pudumjee"
"rati-forbes","Rati Forbes","Angel Investor","https://vcdekho.com/investors/rati-forbes"
"swati-piramal","Swati Piramal","Piramal Group","https://vcdekho.com/investors/swati-piramal"
"mark-kahn","Mark Kahn","Omnivore","https://vcdekho.com/investors/mark-kahn"
"jinesh-shah","Jinesh Shah","Omnivore","https://vcdekho.com/investors/jinesh-shah"
"sandeep-farias","Sandeep Farias","Elevar Equity","https://vcdekho.com/investors/sandeep-farias"
"jyotsna-krishnan","Jyotsna Krishnan","Elevar Equity","https://vcdekho.com/investors/jyotsna-krishnan"
"arpit-beri","Arpit Beri","Jungle Ventures","https://vcdekho.com/investors/arpit-beri"
"yash-sankrityayan","Yash Sankrityayan","Jungle Ventures","https://vcdekho.com/investors/yash-sankrityayan"
"rishab-malik","Rishab Malik","Jungle Ventures","https://vcdekho.com/investors/rishab-malik"
"nikhil-vora","Nikhil Vora","Sixth Sense Ventures","https://vcdekho.com/investors/nikhil-vora"
"anant-vidur-puri","Anant Vidur Puri","Bessemer Venture Partners","https://vcdekho.com/investors/anant-vidur-puri"
"nithin-kaimal","Nithin Kaimal","Bessemer Venture Partners","https://vcdekho.com/investors/nithin-kaimal"
"sarthak-misra","Sarthak Misra","SoftBank Investment Advisers","https://vcdekho.com/investors/sarthak-misra"
"rajan-anandan-2","Rajan Anandan","Sequoia (India) / Peak XV","https://vcdekho.com/investors/rajan-anandan-2"
"mohit-bhatnagar-2","Mohit Bhatnagar","Sequoia (India) / Peak XV","https://vcdekho.com/investors/mohit-bhatnagar-2"
"gv-ravishankar","GV Ravishankar","Sequoia (India) / Peak XV","https://vcdekho.com/investors/gv-ravishankar"
"sakshi-chopra","Sakshi Chopra","Sequoia (India) / Peak XV","https://vcdekho.com/investors/sakshi-chopra"
"rohit-agarwal","Rohit Agarwal","Sequoia (India) / Peak XV","https://vcdekho.com/investors/rohit-agarwal"
"avnish-bajaj","Avnish Bajaj","Matrix Partners","https://vcdekho.com/investors/avnish-bajaj"
"tarun-davda","Tarun Davda","Matrix Partners","https://vcdekho.com/investors/tarun-davda"
"bejul-somaia","Bejul Somaia","Lightspeed","https://vcdekho.com/investors/bejul-somaia"
"anand-lunia","Anand Lunia","India Quotient","https://vcdekho.com/investors/anand-lunia"
"madhukar-sinha","Madhukar Sinha","India Quotient","https://vcdekho.com/investors/madhukar-sinha"
"mukul-arora","Mukul Arora","Elevation Capital","https://vcdekho.com/investors/mukul-arora"
"anand-daniel","Anand Daniel","Accel","https://vcdekho.com/investors/anand-daniel"
"prashanth-prakash-2","Prashanth Prakash","Accel","https://vcdekho.com/investors/prashanth-prakash-2"
"jishnu-bhattacharjee-2","Jishnu Bhattacharjee","Nexus Venture Partners","https://vcdekho.com/investors/jishnu-bhattacharjee-2"
"anand-datta","Anand Datta","Nexus Venture Partners","https://vcdekho.com/investors/anand-datta"
"suvir-sujan","Suvir Sujan","Nexus Venture Partners","https://vcdekho.com/investors/suvir-sujan"
"bejul-somaia-2","Bejul Somaia","Lightspeed","https://vcdekho.com/investors/bejul-somaia-2"
"kanwaljit-singh","Kanwaljit Singh","Fireside Ventures","https://vcdekho.com/investors/kanwaljit-singh"
"pratip-mazumdar","Pratip Mazumdar","Inflexor Ventures","https://vcdekho.com/investors/pratip-mazumdar"
"shruti-jain-2","Shruti Jain","021 Capital","https://vcdekho.com/investors/shruti-jain-2"
"anirudh-iyer","Anirudh Iyer","021 Capital","https://vcdekho.com/investors/anirudh-iyer"
"chirag-gupta","Chirag Gupta","8X Ventures","https://vcdekho.com/investors/chirag-gupta"
"esha-arya","Esha Arya","8X Ventures","https://vcdekho.com/investors/esha-arya"
"ajay-singh-rajput","Ajay Singh Rajput","8X Ventures","https://vcdekho.com/investors/ajay-singh-rajput"
"vinod-agarwal","Vinod Agarwal","8X Ventures","https://vcdekho.com/investors/vinod-agarwal"
"nisa-amoils","Nisa Amoils","A100x Ventures","https://vcdekho.com/investors/nisa-amoils"
"frank-amato","Frank Amato","A100x Ventures","https://vcdekho.com/investors/frank-amato"
"sal-ternullo","Sal Ternullo","A100x Ventures","https://vcdekho.com/investors/sal-ternullo"
"uri-stav","Uri Stav","A100x Ventures","https://vcdekho.com/investors/uri-stav"
"ketan-kothari","Ketan Kothari","Aarii Ventures","https://vcdekho.com/investors/ketan-kothari"
"priyank-kothari","Priyank Kothari","Aarii Ventures","https://vcdekho.com/investors/priyank-kothari"
"dr-ranjan-pai","Dr. Ranjan Pai","Aarin Capital","https://vcdekho.com/investors/dr-ranjan-pai"
"tv-mohandas-pai","TV Mohandas Pai","Aarin Capital","https://vcdekho.com/investors/tv-mohandas-pai"
"dr-mansi-aggarwal","Dr. Mansi Aggarwal","Alkemi Growth Capital","https://vcdekho.com/investors/dr-mansi-aggarwal"
"arjun-sheth","Arjun Sheth","Anchorage Capital","https://vcdekho.com/investors/arjun-sheth"
"ravi-sheth","Ravi Sheth","Anchorage Capital","https://vcdekho.com/investors/ravi-sheth"
"geet-lulla","Geet Lulla","Anchorage Capital","https://vcdekho.com/investors/geet-lulla"
"rob-liu","Rob Liu","Athena","https://vcdekho.com/investors/rob-liu"
"eduardo-saverin","Eduardo Saverin","B Capital","https://vcdekho.com/investors/eduardo-saverin"
"raj-ganguly","Raj Ganguly","B Capital","https://vcdekho.com/investors/raj-ganguly"
"howard-morgan","Howard Morgan","B Capital","https://vcdekho.com/investors/howard-morgan"
"manu-iyer","Manu Iyer","Bluehill.vc","https://vcdekho.com/investors/manu-iyer"
"anoop-mohan","Anoop Mohan","Bluehill.vc","https://vcdekho.com/investors/anoop-mohan"
"rahul-jindal","Rahul Jindal","BlueLotus Ventures","https://vcdekho.com/investors/rahul-jindal"
"nirupa-shankar","Nirupa Shankar","Brigade REAP","https://vcdekho.com/investors/nirupa-shankar"
"mohan-parvatikar","Mohan Parvatikar","Brigade REAP","https://vcdekho.com/investors/mohan-parvatikar"
"abhay-garg","Abhay Garg","Brigade REAP","https://vcdekho.com/investors/abhay-garg"
"aiyappa-somayanda","Aiyappa Somayanda","Brigade REAP","https://vcdekho.com/investors/aiyappa-somayanda"
"gantavya-kshatree","Gantavya Kshatree","Brigade REAP","https://vcdekho.com/investors/gantavya-kshatree"
"richa-bajpai","Richa Bajpai","Campus Fund","https://vcdekho.com/investors/richa-bajpai"
"bharat-shah","Bharat Shah","Campus Fund","https://vcdekho.com/investors/bharat-shah"
"bijou-kurien","Bijou Kurien","Campus Fund","https://vcdekho.com/investors/bijou-kurien"
"kartik-h","Kartik H","Campus Fund","https://vcdekho.com/investors/kartik-h"
"phanindra-sama-2","Phanindra Sama","redBus","https://vcdekho.com/investors/phanindra-sama-2"
"amit-behl","Amit Behl","Capital 2B","https://vcdekho.com/investors/amit-behl"
"s-viswanatha-prasad-2","S. Viswanatha Prasad","Caspian Equity","https://vcdekho.com/investors/s-viswanatha-prasad-2"
"b-v-narasimham-2","B.V. Narasimham","Caspian Equity","https://vcdekho.com/investors/b-v-narasimham-2"
"vijayalakshmi-n-m","Vijayalakshmi N.M","Caspian Equity","https://vcdekho.com/investors/vijayalakshmi-n-m"
"emmanuel-murray","Emmanuel Murray","Caspian Equity","https://vcdekho.com/investors/emmanuel-murray"
"shilpa-sudhakar","Shilpa Sudhakar","Caspian Equity","https://vcdekho.com/investors/shilpa-sudhakar"
"nitin-savaliya","Nitin Savaliya","DHOLAKIA VENTURES","https://vcdekho.com/investors/nitin-savaliya"
"ritik-singh","Ritik Singh","Golden Sparrow","https://vcdekho.com/investors/ritik-singh"
"michael-marmor","Michael Marmor","Golden Sparrow","https://vcdekho.com/investors/michael-marmor"
"venkat-raju","Venkat Raju","Golden Sparrow","https://vcdekho.com/investors/venkat-raju"
"dr-amritendu-mukherjee","Dr. Amritendu Mukherjee","Golden Sparrow","https://vcdekho.com/investors/dr-amritendu-mukherjee"
"dr-anand-rao","Dr. Anand Rao","Golden Sparrow","https://vcdekho.com/investors/dr-anand-rao"
"prateek-behera","Prateek Behera","gradCapital","https://vcdekho.com/investors/prateek-behera"
"debamita-banerjee","Debamita Banerjee","gradCapital","https://vcdekho.com/investors/debamita-banerjee"
"kshitij-khandelwal","Kshitij Khandelwal","gradCapital","https://vcdekho.com/investors/kshitij-khandelwal"
"sambhav-jain","Sambhav Jain","gradCapital","https://vcdekho.com/investors/sambhav-jain"
"deepak-parekh","Deepak Parekh","HDFC Capital","https://vcdekho.com/investors/deepak-parekh"
"renu-sud-karnad","Renu Sud Karnad","HDFC Capital","https://vcdekho.com/investors/renu-sud-karnad"
"keki-mistry","Keki Mistry","HDFC Capital","https://vcdekho.com/investors/keki-mistry"
"karanpal-singh","Karanpal Singh","Hunch Ventures & Investments Pvt Ltd","https://vcdekho.com/investors/karanpal-singh"
"himangini-singh","Himangini Singh","Hunch Ventures & Investments Pvt Ltd","https://vcdekho.com/investors/himangini-singh"
"amit-dutta","Amit Dutta","Hunch Ventures & Investments Pvt Ltd","https://vcdekho.com/investors/amit-dutta"
"pavan-bakshi","Pavan Bakshi","Hunch Ventures & Investments Pvt Ltd","https://vcdekho.com/investors/pavan-bakshi"
"rudra-dalmia","Rudra Dalmia","Hunch Ventures & Investments Pvt Ltd","https://vcdekho.com/investors/rudra-dalmia"
"priyanka-chopra","Priyanka Chopra","IIMA Ventures","https://vcdekho.com/investors/priyanka-chopra"
"vipul-patel","Vipul Patel","IIMA Ventures","https://vcdekho.com/investors/vipul-patel"
"supriya-sharma","Supriya Sharma","IIMA Ventures","https://vcdekho.com/investors/supriya-sharma"
"chintan-bakshi-2","Chintan Bakshi","IIMA Ventures","https://vcdekho.com/investors/chintan-bakshi-2"
"sandeep-koujalgi","Sandeep Koujalgi","IIMA Ventures","https://vcdekho.com/investors/sandeep-koujalgi"
"deepanwita-chattopadhyay","Deepanwita Chattopadhyay","IKP Knowledge Park","https://vcdekho.com/investors/deepanwita-chattopadhyay"
"prateek-mittal","Prateek Mittal","Inno-Vest Advisors","https://vcdekho.com/investors/prateek-mittal"
"sreekanth-kurella","Sreekanth Kurella","Inno-Vest Advisors","https://vcdekho.com/investors/sreekanth-kurella"
"abhishek-bhandari","Abhishek Bhandari","Inno-Vest Advisors","https://vcdekho.com/investors/abhishek-bhandari"
"arundhati-mukherjee","Arundhati Mukherjee","Inno-Vest Advisors","https://vcdekho.com/investors/arundhati-mukherjee"
"pradnya-shelke","Pradnya Shelke","Inno-Vest Advisors","https://vcdekho.com/investors/pradnya-shelke"
"ashish-sharma","Ashish Sharma","Innoven Capital","https://vcdekho.com/investors/ashish-sharma"
"tarana-lalwani","Tarana Lalwani","Innoven Capital","https://vcdekho.com/investors/tarana-lalwani"
"sameer-mansukhani","Sameer Mansukhani","Innoven Capital","https://vcdekho.com/investors/sameer-mansukhani"
"aditya-mathur","Aditya Mathur","Innoven Capital","https://vcdekho.com/investors/aditya-mathur"
"nikhil-chandna","Nikhil Chandna","Innoven Capital","https://vcdekho.com/investors/nikhil-chandna"
"makhtar-diop","Makhtar Diop","International Finance Corporation (IFC)","https://vcdekho.com/investors/makhtar-diop"
"abhishek-sanghvi","Abhishek Sanghvi","Ecosystem Ventures","https://vcdekho.com/investors/abhishek-sanghvi"
"aditya-jadhav","Aditya Jadhav","Ecosystem Ventures","https://vcdekho.com/investors/aditya-jadhav"
"sudiip-maathur","Sudiip Maathur","Ecosystem Ventures","https://vcdekho.com/investors/sudiip-maathur"
"ganesh-balakrishnan","Ganesh Balakrishnan","Ecosystem Ventures","https://vcdekho.com/investors/ganesh-balakrishnan"
"aditya-somani","Aditya Somani","Ecosystem Ventures","https://vcdekho.com/investors/aditya-somani"
"nirav-sheth","Nirav Sheth","Kathyawad Ventures","https://vcdekho.com/investors/nirav-sheth"
"pankaj-anand","Pankaj Anand","Kathyawad Ventures","https://vcdekho.com/investors/pankaj-anand"
"amit-thakkar","Amit Thakkar","Kathyawad Ventures","https://vcdekho.com/investors/amit-thakkar"
"ashish-kumar","Ashish Kumar","Kathyawad Ventures","https://vcdekho.com/investors/ashish-kumar"
"gaurav-2","Gaurav","Kathyawad Ventures","https://vcdekho.com/investors/gaurav-2"
"doug-krupa","Doug Krupa","KKR","https://vcdekho.com/investors/doug-krupa"
"markus-egloff","Markus Egloff","KKR","https://vcdekho.com/investors/markus-egloff"
"rajul-garg","Rajul Garg","Leo Capital","https://vcdekho.com/investors/rajul-garg"
"shwetank-verma","Shwetank Verma","Leo Capital","https://vcdekho.com/investors/shwetank-verma"
"ravi-srivastava","Ravi Srivastava","Leo Capital","https://vcdekho.com/investors/ravi-srivastava"
"madhusmita-das","Madhusmita Das","Leo Capital","https://vcdekho.com/investors/madhusmita-das"
"henry-goodwin","Henry Goodwin","Leo Capital","https://vcdekho.com/investors/henry-goodwin"
"rashmi-guptey","Rashmi Guptey","Lightbox Ventures","https://vcdekho.com/investors/rashmi-guptey"
"jitha-thathachari","Jitha Thathachari","LongView Ventures","https://vcdekho.com/investors/jitha-thathachari"
"punit-chokhani","Punit Chokhani","LongView Ventures","https://vcdekho.com/investors/punit-chokhani"
"pandiya-kumar-rajamony","Pandiya Kumar Rajamony","Mindtree Ventures / LTIMindtree Investments","https://vcdekho.com/investors/pandiya-kumar-rajamony"
"sanjay-ramakrishnan-2","Sanjay Ramakrishnan","Multiple Ventures","https://vcdekho.com/investors/sanjay-ramakrishnan-2"
"raveen-sastry-2","Raveen Sastry","Multiple Ventures","https://vcdekho.com/investors/raveen-sastry-2"
"shruti-singhal","Shruti Singhal","Multiple Ventures","https://vcdekho.com/investors/shruti-singhal"
"natarajan-ranganathan","Natarajan Ranganathan","SRI Capital","https://vcdekho.com/investors/natarajan-ranganathan"
"ayush-jain","Ayush Jain","Multiple Ventures","https://vcdekho.com/investors/ayush-jain"
"gokul-dixit","Gokul Dixit","Naya Ventures","https://vcdekho.com/investors/gokul-dixit"
"kiran-kalluri","Kiran Kalluri","Naya Ventures","https://vcdekho.com/investors/kiran-kalluri"
"ravish-ailinani","Ravish Ailinani","Naya Ventures","https://vcdekho.com/investors/ravish-ailinani"
"shyam-penumaka","Shyam Penumaka","Naya Ventures","https://vcdekho.com/investors/shyam-penumaka"
"nikhil-rathi","Nikhil Rathi","Next Star Venture Capital LLP","https://vcdekho.com/investors/nikhil-rathi"
"sridhar-rampalli","Sridhar Rampalli","Pavestone VC","https://vcdekho.com/investors/sridhar-rampalli"
"srikanth-v-j-tanikella","Srikanth V J Tanikella","Pavestone VC","https://vcdekho.com/investors/srikanth-v-j-tanikella"
"laxmikanth-v","Laxmikanth V","Pavestone VC","https://vcdekho.com/investors/laxmikanth-v"
"manikandan-n","Manikandan N","Pavestone VC","https://vcdekho.com/investors/manikandan-n"
"sridhar-b","Sridhar B","Pavestone VC","https://vcdekho.com/investors/sridhar-b"
"samir-shah","Samir Shah","Peak Sustainability Ventures","https://vcdekho.com/investors/samir-shah"
"sanjay-nayar-2","Sanjay Nayar","Peak Sustainability Ventures","https://vcdekho.com/investors/sanjay-nayar-2"
"aakash-shah","Aakash Shah","Peak Sustainability Ventures","https://vcdekho.com/investors/aakash-shah"
"ahana-advani","Ahana Advani","Peak Sustainability Ventures","https://vcdekho.com/investors/ahana-advani"
"ravish-ratnam","Ravish Ratnam","PointOne Capital","https://vcdekho.com/investors/ravish-ratnam"
"sanjay-swamy","Sanjay Swamy","Prime Venture Partners","https://vcdekho.com/investors/sanjay-swamy"
"shripati-acharya","Shripati Acharya","Prime Venture Partners","https://vcdekho.com/investors/shripati-acharya"
"amit-somani","Amit Somani","Prime Venture Partners","https://vcdekho.com/investors/amit-somani"
"brij-bhushan","Brij Bhushan","Prime Venture Partners","https://vcdekho.com/investors/brij-bhushan"
"shivani-kulkarni","Shivani Kulkarni","Prime Venture Partners","https://vcdekho.com/investors/shivani-kulkarni"
"nazar-yasin","Nazar Yasin","Rise Capital","https://vcdekho.com/investors/nazar-yasin"
"anant-goenka","Anant Goenka","RPG VENTURES","https://vcdekho.com/investors/anant-goenka"
"kunjan-chikhlikar","Kunjan Chikhlikar","RPG VENTURES","https://vcdekho.com/investors/kunjan-chikhlikar"
"paul-drews","Paul Drews","Sales Force Ventures","https://vcdekho.com/investors/paul-drews"
"john-somorjai","John Somorjai","Sales Force Ventures","https://vcdekho.com/investors/john-somorjai"
"ken-asada","Ken Asada","Sales Force Ventures","https://vcdekho.com/investors/ken-asada"
"claudine-emeott","Claudine Emeott","Sales Force Ventures","https://vcdekho.com/investors/claudine-emeott"
"nowi-kallen","Nowi Kallen","Sales Force Ventures","https://vcdekho.com/investors/nowi-kallen"
"dr-sunil-k-shekhawat","Dr. Sunil K Shekhawat","SanchiConnect","https://vcdekho.com/investors/dr-sunil-k-shekhawat"
"baltej-singh","Baltej Singh","SanchiConnect","https://vcdekho.com/investors/baltej-singh"
"pushpendra-v-kaushal","Pushpendra V Kaushal","SanchiConnect","https://vcdekho.com/investors/pushpendra-v-kaushal"
"karthik-chandrasekar","Karthik Chandrasekar","Sangam Ventures","https://vcdekho.com/investors/karthik-chandrasekar"
"anisha-patnaik","Anisha Patnaik","Sangam Ventures","https://vcdekho.com/investors/anisha-patnaik"
"ravi-venkatesh","Ravi Venkatesh","Tanglin Venture Partners","https://vcdekho.com/investors/ravi-venkatesh"
"sankalp-gupta","Sankalp Gupta","Tanglin Venture Partners","https://vcdekho.com/investors/sankalp-gupta"
"russell-dreisenstock","Russell Dreisenstock","Tanglin Venture Partners","https://vcdekho.com/investors/russell-dreisenstock"
"shashank-sabesan","Shashank Sabesan","Tanglin Venture Partners","https://vcdekho.com/investors/shashank-sabesan"
"arun-scaria","Arun Scaria","Tanglin Venture Partners","https://vcdekho.com/investors/arun-scaria"
"manav-garg","Manav Garg","Together","https://vcdekho.com/investors/manav-garg"
"girish-mathrubootham-2","Girish Mathrubootham","Together","https://vcdekho.com/investors/girish-mathrubootham-2"
"lakshmi-shankar","Lakshmi Shankar","Together","https://vcdekho.com/investors/lakshmi-shankar"
"rahul-khanna-2","Rahul Khanna","Trifecta Capital","https://vcdekho.com/investors/rahul-khanna-2"
"nilesh-kothari","Nilesh Kothari","Trifecta Capital","https://vcdekho.com/investors/nilesh-kothari"
"lavanya-ashok","Lavanya Ashok","Trifecta Capital","https://vcdekho.com/investors/lavanya-ashok"
"abhishek-gupta-2","Abhishek Gupta","Trifecta Capital","https://vcdekho.com/investors/abhishek-gupta-2"
"deepak-mohan","Deepak Mohan","Trifecta Capital","https://vcdekho.com/investors/deepak-mohan"
"venkat-raju-2","Venkat Raju","Turbostart","https://vcdekho.com/investors/venkat-raju-2"
"rajagopal-koushik","Rajagopal Koushik","Turbostart","https://vcdekho.com/investors/rajagopal-koushik"
"ravi-rao","Ravi Rao","Turbostart","https://vcdekho.com/investors/ravi-rao"
"ms-bala","MS Bala","Turbostart","https://vcdekho.com/investors/ms-bala"
"shwetha-balnadu","Shwetha Balnadu","Turbostart","https://vcdekho.com/investors/shwetha-balnadu"
"andy-mcloughlin","Andy McLoughlin","Uncork Capital","https://vcdekho.com/investors/andy-mcloughlin"
"jeff-clavier","Jeff Clavier","Uncork Capital","https://vcdekho.com/investors/jeff-clavier"
"amy-saper","Amy Saper","Uncork Capital","https://vcdekho.com/investors/amy-saper"
"susan-liu","Susan Liu","Uncork Capital","https://vcdekho.com/investors/susan-liu"
"tripp-jones","Tripp Jones","Uncork Capital","https://vcdekho.com/investors/tripp-jones"
"prasanna","Prasanna","Upekkha","https://vcdekho.com/investors/prasanna"
"shekar","Shekar","Upekkha","https://vcdekho.com/investors/shekar"
"thiyagarajan-rajan","Thiyagarajan (Rajan)","Upekkha","https://vcdekho.com/investors/thiyagarajan-rajan"
"lopo-champalimaud","Lopo Champalimaud","V3 Ventures (Verlinvest)","https://vcdekho.com/investors/lopo-champalimaud"
"jimmy-dietz","Jimmy Dietz","V3 Ventures (Verlinvest)","https://vcdekho.com/investors/jimmy-dietz"
"abhiram-bhalerao-2","Abhiram Bhalerao","V3 Ventures (Verlinvest)","https://vcdekho.com/investors/abhiram-bhalerao-2"
"shweta-tripathi","Shweta Tripathi","V3 Ventures (Verlinvest)","https://vcdekho.com/investors/shweta-tripathi"
"kee-lock-chua-2","Kee Lock CHUA","Vertex Ventures","https://vcdekho.com/investors/kee-lock-chua-2"
